127.0.0.1 - - [18/Mar/2018:10:06:32 -0300] "GET / HTTP/1.1" 404 1070
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/main.xhtml HTTP/1.1" 200 5548
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/components.css.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 78596
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/galleria/galleria.css.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 859
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24282
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/styles/estilos.css HTTP/1.1" 200 1536
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/jquery/jquery.js.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 107785
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/core.js.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 31198
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/jquery/jquery-plugins.js.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 248533
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/galleria/galleria.js.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 4807
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/javax.faces.resource/components.js.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?ln=primefaces&v=6.1 HTTP/1.1" 200 380560
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/images/Oracao.jpg;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?pfdrid_c=true HTTP/1.1" 200 63423
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/images/Ensino.jpg;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?pfdrid_c=true HTTP/1.1" 200 61579
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/images/Familia.jpg;jsessionid=A5C05358E949D76DEFCD9D56E5A26438?pfdrid_c=true HTTP/1.1" 200 177504
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/images/Ceia.jpg HTTP/1.1" 200 71331
127.0.0.1 - - [18/Mar/2018:10:06:33 -0300] "GET /SiteSGeraldo/images/Janeiro-Renovacao.png HTTP/1.1" 200 666458
127.0.0.1 - - [18/Mar/2018:10:06:34 -0300] "GET /SiteSGeraldo/images/WallPaperSGeraldo02.jpg HTTP/1.1" 200 193980
127.0.0.1 - - [18/Mar/2018:10:06:34 -0300] "GET /SiteSGeraldo/images/WallPaperSGeraldo01_v3.jpg HTTP/1.1" 200 179991
127.0.0.1 - - [18/Mar/2018:10:06:34 -0300] "GET /SiteSGeraldo/javax.faces.resource/images/ui-icons_616161_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
127.0.0.1 - - [18/Mar/2018:10:06:39 -0300] "POST /SiteSGeraldo/main.xhtml;jsessionid=A5C05358E949D76DEFCD9D56E5A26438 HTTP/1.1" 200 2928
127.0.0.1 - - [18/Mar/2018:10:06:41 -0300] "POST /SiteSGeraldo/irmas.xhtml HTTP/1.1" 200 5052
